,acc,accuracy,average_response_time,avg_rt,bg,correct,correct_keyboard_response,count_exp,count_keyboard_response,count_sequence,response_keyboard_response,response_time_keyboard_response,soa,t1first_resp,t1lum,t1ori,t1right,t2lum,t2ori,time_exp,time_keyboard_response,time_sequence,condition
4,76.3313609467,76.3313609467,1526.91755257,1526.91755257,,0.0,1.0,0.0,168.0,122.0,return,374.042613348,10.0,return,88.0,0.0,True,152.0,0.0,285543.233539,860415.182458,859087.877033,3.0
5,75.1243781095,75.1243781095,1383.29154724,1383.29154724,,1.0,0.0,0.0,200.0,154.0,return,584.096422064,5.0,lctrl,88.0,0.0,False,152.0,0.0,285543.233539,1044608.90097,1043361.98952,3.0
6,75.9259259259,75.9259259259,1337.22211895,1337.22211895,,0.0,1.0,0.0,215.0,169.0,lctrl,564.03692459,10.0,lctrl,88.0,0.0,False,152.0,0.0,285543.233539,1085186.70272,1083890.39966,3.0
7,75.9656652361,75.9656652361,1294.39118206,1294.39118206,,1.0,0.0,0.0,232.0,186.0,lctrl,819.748620799,0.0,return,88.0,0.0,True,152.0,0.0,285543.233539,1131349.92724,1130124.45398,3.0
8,75.0988142292,75.0988142292,1237.94435751,1237.94435751,,1.0,0.0,0.0,252.0,206.0,return,349.716887455,0.0,lctrl,88.0,0.0,False,152.0,0.0,285543.233539,1317582.00817,1316320.81331,3.0
9,75.0,75.0,1175.77928617,1175.77928617,,0.0,1.0,0.0,299.0,253.0,return,529.558091593,5.0,return,88.0,0.0,True,152.0,0.0,285543.233539,1460828.24574,1459590.47334,3.0
10,75.4491017964,75.4491017964,1118.53241203,1118.53241203,,1.0,0.0,0.0,333.0,287.0,return,457.42879028,0.0,lctrl,88.0,0.0,False,152.0,0.0,285543.233539,1549347.93074,1548152.1029,3.0
11,75.5376344086,75.5376344086,1072.94231951,1072.94231951,,0.0,1.0,0.0,371.0,325.0,lctrl,451.746489383,5.0,lctrl,88.0,0.0,False,152.0,0.0,285543.233539,1746980.89848,1745741.67229,3.0
12,75.4430379747,75.4430379747,1060.81868005,1060.81868005,,0.0,1.0,0.0,394.0,348.0,return,931.723353744,0.0,return,88.0,0.0,True,152.0,0.0,285543.233539,1811739.46543,1810547.73969,3.0
13,74.9391727494,74.9391727494,1039.43722527,1039.43722527,,1.0,0.0,0.0,410.0,364.0,lctrl,691.241488104,10.0,return,88.0,0.0,True,152.0,0.0,285543.233539,1922701.29842,1921381.85055,3.0
14,74.8847926267,74.8847926267,1046.37272268,1046.37272268,,1.0,0.0,0.0,433.0,387.0,return,812.055204738,5.0,lctrl,88.0,0.0,False,152.0,0.0,285543.233539,1994983.88661,1993670.73443,3.0
15,74.5495495495,74.5495495495,1036.65463646,1036.65463646,,1.0,0.0,0.0,443.0,397.0,lctrl,545.447872424,5.0,return,88.0,0.0,True,152.0,0.0,285543.233539,2021053.15896,2019810.58816,3.0
16,74.358974359,74.358974359,1216.65560737,1216.65560737,,1.0,0.0,0.0,467.0,421.0,return,307.043049011,5.0,lctrl,88.0,0.0,False,152.0,0.0,285543.233539,2228218.60428,2226973.19487,3.0
17,72.9124236253,72.9124236253,1266.46444582,1266.46444582,,1.0,0.0,0.0,490.0,444.0,return,1010.60202281,0.0,lctrl,88.0,0.0,False,152.0,0.0,285543.233539,2325491.35778,2324266.83094,3.0
18,72.2326454034,72.2326454034,1378.77804974,1378.77804974,,1.0,0.0,0.0,532.0,486.0,return,556.942289355,0.0,lctrl,88.0,0.0,False,152.0,0.0,285543.233539,2538232.33953,2537014.14917,3.0
19,72.1818181818,72.1818181818,1389.04906981,1389.04906981,,1.0,0.0,0.0,549.0,503.0,return,1232.32729999,5.0,lctrl,88.0,0.0,False,152.0,0.0,285543.233539,2607637.21426,2606391.60878,3.0
20,72.6968174204,72.6968174204,1493.92339417,1493.92339417,,1.0,0.0,0.0,596.0,550.0,return,5695.21818119,10.0,lctrl,88.0,0.0,False,152.0,0.0,285543.233539,2864343.28798,2863053.70167,3.0
21,71.9568567026,71.9568567026,1567.44100011,1567.44100011,,0.0,1.0,0.0,648.0,602.0,return,1652.79785608,5.0,return,88.0,0.0,True,152.0,0.0,285543.233539,3122278.36886,3121007.8059,3.0
22,71.7910447761,71.7910447761,1620.47491302,1620.47491302,,0.0,1.0,0.0,669.0,623.0,lctrl,1017.28410417,10.0,lctrl,88.0,0.0,False,152.0,0.0,285543.233539,3232700.64595,3231413.9866,3.0
23,71.6840536513,71.6840536513,1618.9283898,1618.9283898,,1.0,0.0,0.0,670.0,624.0,lctrl,582.757830878,0.0,return,88.0,0.0,True,152.0,0.0,285543.233539,3235618.38189,3234421.19881,3.0
24,72.0289855072,72.0289855072,1618.50058698,1618.50058698,,0.0,1.0,0.0,689.0,643.0,lctrl,439.033101502,10.0,lctrl,88.0,0.0,False,152.0,0.0,285543.233539,3304003.99233,3302638.62762,3.0
25,72.4896836314,72.4896836314,1610.88554581,1610.88554581,,0.0,1.0,0.0,726.0,680.0,return,348.819395876,5.0,return,88.0,0.0,True,152.0,0.0,285543.233539,3463647.23653,3462400.31964,3.0
26,71.912568306,71.912568306,1386.84213983,1386.84213983,,0.0,1.0,0.0,914.0,868.0,return,271.734010817,10.0,return,88.0,0.0,True,152.0,0.0,285543.233539,3966397.80184,3965072.94727,3.0
27,71.5957446809,71.5957446809,1356.71823315,1356.71823315,,1.0,0.0,0.0,939.0,893.0,lctrl,308.407467295,0.0,return,88.0,0.0,True,152.0,0.0,285543.233539,4022353.34865,4021126.08007,3.0
28,71.6701902748,71.6701902748,1350.52594091,1350.52594091,,0.0,1.0,0.0,945.0,899.0,return,389.773013812,10.0,return,88.0,0.0,True,152.0,0.0,285543.233539,4036442.16464,4035121.60042,3.0
29,71.5634837356,71.5634837356,1342.86726338,1342.86726338,,0.0,1.0,0.0,952.0,906.0,return,186.192970545,5.0,return,88.0,0.0,True,152.0,0.0,285543.233539,4053578.5684,4052264.48679,3.0
0,75.5555555556,75.5555555556,1433.74143543,1433.74143543,,0.0,1.0,0.0,89.0,43.0,lctrl,602.794899558,10.0,lctrl,88.0,0.0,False,224.0,0.0,285543.233539,460552.962538,459231.233726,4.0
1,76.7857142857,76.7857142857,1910.65487308,1910.65487308,,0.0,1.0,0.0,111.0,65.0,lctrl,586.539121592,5.0,lctrl,88.0,0.0,False,224.0,0.0,285543.233539,685574.106773,684302.825416,4.0
2,76.2711864407,76.2711864407,1837.30098924,1837.30098924,,0.0,1.0,0.0,117.0,71.0,lctrl,429.673497934,5.0,lctrl,88.0,0.0,False,224.0,0.0,285543.233539,700272.527854,699026.435052,4.0
3,74.1721854305,74.1721854305,1646.27961788,1646.27961788,,0.0,1.0,0.0,150.0,104.0,return,548.396239303,5.0,return,88.0,0.0,True,224.0,0.0,285543.233539,815091.18528,813772.97711,4.0
4,75.9036144578,75.9036144578,1545.24836753,1545.24836753,,0.0,1.0,0.0,165.0,119.0,return,480.704780663,10.0,return,88.0,0.0,True,224.0,0.0,285543.233539,852861.266357,851542.039715,4.0
5,76.4705882353,76.4705882353,1522.11924634,1522.11924634,,0.0,1.0,0.0,169.0,123.0,return,711.205493288,10.0,return,88.0,0.0,True,224.0,0.0,285543.233539,862783.333775,861493.157519,4.0
