,acc,accuracy,average_response_time,avg_rt,bg,correct,correct_keyboard_response,count_exp,count_keyboard_response,count_sequence,response_keyboard_response,response_time_keyboard_response,soa,t1first_resp,t1lum,t1ori,t1right,t2lum,t2ori,time_exp,time_keyboard_response,time_sequence,condition
30,80.8300395257,80.8300395257,1953.75836304,1953.75836304,,1.0,0.0,0.0,505.0,459.0,return,1923.41169582,5.0,lctrl,88.0,0.0,False,88.0,0.0,202954.858591,2305897.23126,2304571.68395,1.0
31,80.5660377358,80.5660377358,1961.61099938,1961.61099938,,0.0,0.0,0.0,529.0,483.0,return,4129.29470085,0.0,lctrl,88.0,0.0,False,88.0,0.0,202954.858591,2402617.93748,2401386.59352,1.0
32,80.5607476636,80.5607476636,1983.8137711,1983.8137711,,1.0,1.0,0.0,534.0,488.0,return,1910.56631251,-10.0,return,88.0,0.0,True,88.0,0.0,202954.858591,2436668.19309,2435338.21325,1.0
33,80.487804878,80.487804878,1979.24525256,1979.24525256,,1.0,1.0,0.0,573.0,527.0,lctrl,1126.80614642,-10.0,lctrl,88.0,0.0,False,88.0,0.0,202954.858591,2610809.48732,2609432.08115,1.0
34,80.0344234079,80.0344234079,1978.03482383,1978.03482383,,0.0,1.0,0.0,580.0,534.0,return,1512.21756446,0.0,return,88.0,0.0,True,88.0,0.0,202954.858591,2637279.68687,2636046.92881,1.0
35,79.8634812287,79.8634812287,1972.60113357,1972.60113357,,0.0,1.0,0.0,585.0,539.0,return,1263.84905157,0.0,return,88.0,0.0,True,88.0,0.0,202954.858591,2653999.80785,2652767.34397,1.0
36,79.9319727891,79.9319727891,1980.74093311,1980.74093311,,0.0,1.0,0.0,587.0,541.0,return,6697.62106326,10.0,return,88.0,0.0,True,88.0,0.0,202954.858591,2661309.84653,2660006.52766,1.0
37,80.1346801347,80.1346801347,1978.02920019,1978.02920019,,0.0,1.0,0.0,593.0,547.0,return,1071.11765597,10.0,return,88.0,0.0,True,88.0,0.0,202954.858591,2689280.05234,2687942.58858,1.0
38,79.8333333333,79.8333333333,1997.38470892,1997.38470892,,1.0,1.0,0.0,599.0,553.0,lctrl,1406.1705785,-10.0,lctrl,88.0,0.0,False,88.0,0.0,202954.858591,2732960.38014,2731581.57415,1.0
39,79.7004991681,79.7004991681,1996.47403022,1996.47403022,,0.0,0.0,0.0,600.0,554.0,lctrl,1450.066813,0.0,return,88.0,0.0,True,88.0,0.0,202954.858591,2736300.42909,2735069.8268,1.0
40,79.4745484401,79.4745484401,1989.08854088,1989.08854088,,1.0,0.0,0.0,608.0,562.0,lctrl,1225.50514793,0.0,return,88.0,0.0,True,88.0,0.0,202954.858591,2763580.60991,2762373.03595,1.0
41,78.9074355083,78.9074355083,1974.78639612,1974.78639612,,1.0,1.0,0.0,658.0,612.0,lctrl,1642.4978225,0.0,lctrl,88.0,0.0,False,88.0,0.0,202954.858591,2993672.30979,2992466.09114,1.0
42,78.869047619,78.869047619,1970.98146315,1970.98146315,,1.0,1.0,0.0,671.0,625.0,return,1835.4243204,-5.0,return,88.0,0.0,True,88.0,0.0,202954.858591,3042382.68661,3041129.41402,1.0
43,78.8148148148,78.8148148148,1968.79904557,1968.79904557,,0.0,1.0,0.0,674.0,628.0,lctrl,1757.17949336,10.0,lctrl,88.0,0.0,False,88.0,0.0,202954.858591,3052892.76423,3051562.3337,1.0
44,78.8235294118,78.8235294118,1964.97090244,1964.97090244,,0.0,1.0,0.0,679.0,633.0,lctrl,1296.81468376,5.0,lctrl,88.0,0.0,False,88.0,0.0,202954.858591,3070432.89271,3069113.39849,1.0
45,78.5401459854,78.5401459854,1973.82277179,1973.82277179,,1.0,1.0,0.0,684.0,638.0,return,1970.27139323,-10.0,return,88.0,0.0,True,88.0,0.0,202954.858591,3095623.06128,3094249.15331,1.0
46,78.4615384615,78.4615384615,1964.48763764,1964.48763764,,1.0,1.0,0.0,714.0,668.0,lctrl,1127.52612111,-5.0,lctrl,88.0,0.0,False,88.0,0.0,202954.858591,3223544.00804,3222223.6582,1.0
47,78.8043478261,78.8043478261,2007.60373775,2007.60373775,,0.0,1.0,0.0,735.0,689.0,lctrl,1015.00803792,0.0,lctrl,88.0,0.0,False,88.0,0.0,202954.858591,3338454.85398,3337221.42457,1.0
48,78.6381842457,78.6381842457,2012.22663168,2012.22663168,,1.0,1.0,0.0,748.0,702.0,return,597.197330939,-5.0,return,88.0,0.0,True,88.0,0.0,202954.858591,3424855.4945,3423596.07531,1.0
49,78.5252263907,78.5252263907,2007.85364498,2007.85364498,,1.0,1.0,0.0,772.0,726.0,lctrl,519.164482848,-10.0,lctrl,88.0,0.0,False,88.0,0.0,202954.858591,3517636.17494,3516306.52574,1.0
50,78.2278481013,78.2278481013,1987.17055122,1987.17055122,,0.0,0.0,0.0,789.0,743.0,lctrl,1170.02204495,0.0,return,88.0,0.0,True,88.0,0.0,202954.858591,3568776.56225,3567505.92857,1.0
51,78.2663316583,78.2663316583,1980.65510994,1980.65510994,,1.0,1.0,0.0,795.0,749.0,lctrl,799.619781639,0.0,lctrl,88.0,0.0,False,88.0,0.0,202954.858591,3587906.70203,3586705.8817,1.0
52,77.6733254994,77.6733254994,1918.37411213,1918.37411213,,1.0,1.0,0.0,850.0,804.0,return,909.758578098,-10.0,return,88.0,0.0,True,88.0,0.0,202954.858591,3764818.01254,3763447.17439,1.0
53,77.8037383178,77.8037383178,1912.41855155,1912.41855155,,0.0,1.0,0.0,855.0,809.0,return,845.458131585,5.0,return,88.0,0.0,True,88.0,0.0,202954.858591,3779378.12482,3778118.81968,1.0
54,77.6775648253,77.6775648253,1873.16295253,1873.16295253,,1.0,1.0,0.0,886.0,840.0,lctrl,653.601246587,-10.0,lctrl,88.0,0.0,False,88.0,0.0,202954.858591,3865768.75587,3864429.96505,1.0
55,77.8145695364,77.8145695364,1846.90548668,1846.90548668,,1.0,1.0,0.0,905.0,859.0,return,640.474508804,-10.0,return,88.0,0.0,True,88.0,0.0,202954.858591,3917949.13255,3916645.01743,1.0
56,77.9234972678,77.9234972678,1835.45122505,1835.45122505,,0.0,1.0,0.0,914.0,868.0,lctrl,757.949037623,5.0,lctrl,88.0,0.0,False,88.0,0.0,202954.858591,3941919.32022,3940669.02253,1.0
57,78.2518210198,78.2518210198,1771.23794003,1771.23794003,,1.0,1.0,0.0,960.0,914.0,lctrl,497.428232116,0.0,lctrl,88.0,0.0,False,88.0,0.0,202954.858591,4058050.1784,4056818.59906,1.0
58,78.2608695652,78.2608695652,1733.24388665,1733.24388665,,1.0,1.0,0.0,988.0,942.0,return,365.966654634,-10.0,return,88.0,0.0,True,88.0,0.0,202954.858591,4125460.68573,4124154.45126,1.0
59,78.5288270378,78.5288270378,1710.39286505,1710.39286505,,0.0,1.0,0.0,1005.0,959.0,return,340.842111869,5.0,return,88.0,0.0,True,88.0,0.0,202954.858591,4177181.05306,4175929.08716,1.0
0,80.0,80.0,946.205798924,946.205798924,,0.0,1.0,0.0,104.0,58.0,return,1206.44450101,10.0,return,88.0,0.0,True,120.0,0.0,202954.858591,421913.153554,420535.040303,2.0
1,80.9160305344,80.9160305344,943.049214384,943.049214384,,0.0,1.0,0.0,130.0,84.0,lctrl,994.748526762,5.0,lctrl,88.0,0.0,False,120.0,0.0,202954.858591,498403.749962,497149.633771,2.0
2,81.8181818182,81.8181818182,1339.59447594,1339.59447594,,0.0,1.0,0.0,219.0,173.0,return,1540.14231135,10.0,return,88.0,0.0,True,120.0,0.0,202954.858591,891236.746203,889928.414724,2.0
3,81.4345991561,81.4345991561,1406.11275537,1406.11275537,,0.0,1.0,0.0,236.0,190.0,lctrl,702.555497563,5.0,lctrl,88.0,0.0,False,120.0,0.0,202954.858591,964457.292992,963175.209021,2.0
4,82.1292775665,82.1292775665,1528.81726326,1528.81726326,,0.0,1.0,0.0,262.0,216.0,lctrl,1201.09359369,10.0,lctrl,88.0,0.0,False,120.0,0.0,202954.858591,1123948.47484,1122573.04262,2.0
5,82.5278810409,82.5278810409,1514.92954384,1514.92954384,,0.0,1.0,0.0,268.0,222.0,return,1006.69800267,10.0,return,88.0,0.0,True,120.0,0.0,202954.858591,1141398.59751,1140028.82346,2.0
6,82.4175824176,82.4175824176,1506.93844197,1506.93844197,,0.0,1.0,0.0,272.0,226.0,return,600.425122621,5.0,return,88.0,0.0,True,120.0,0.0,202954.858591,1153628.68693,1152372.36397,2.0
7,82.6229508197,82.6229508197,1635.22595453,1635.22595453,,0.0,1.0,0.0,304.0,258.0,lctrl,2158.69444238,10.0,lctrl,88.0,0.0,False,120.0,0.0,202954.858591,1325139.98108,1323802.18629,2.0
8,80.8252427184,80.8252427184,1802.69923127,1802.69923127,,1.0,0.0,0.0,411.0,365.0,lctrl,1633.63479215,0.0,return,88.0,0.0,True,120.0,0.0,202954.858591,1834793.75038,1833515.13413,2.0
9,80.5803571429,80.5803571429,1840.05055501,1840.05055501,,0.0,1.0,0.0,447.0,401.0,return,2415.66833879,0.0,return,88.0,0.0,True,120.0,0.0,202954.858591,2016345.10005,2015135.92031,2.0
10,80.8189655172,80.8189655172,1843.47255709,1843.47255709,,0.0,1.0,0.0,463.0,417.0,return,864.310219358,5.0,return,88.0,0.0,True,120.0,0.0,202954.858591,2080735.56227,2079447.38376,2.0
11,81.0176125245,81.0176125245,1947.19689862,1947.19689862,,0.0,1.0,0.0,510.0,464.0,return,729.055238735,10.0,return,88.0,0.0,True,120.0,0.0,202954.858591,2323587.35909,2322283.33396,2.0
12,80.694980695,80.694980695,1957.62284378,1957.62284378,,0.0,1.0,0.0,517.0,471.0,return,2968.34420036,5.0,return,88.0,0.0,True,120.0,0.0,202954.858591,2354227.59001,2352947.89131,2.0
13,80.6026365348,80.6026365348,1960.43132729,1960.43132729,,0.0,1.0,0.0,530.0,484.0,lctrl,1335.20511826,10.0,lctrl,88.0,0.0,False,120.0,0.0,202954.858591,2408827.97994,2407450.923,2.0
14,79.9331103679,79.9331103679,1996.23146071,1996.23146071,,1.0,0.0,0.0,597.0,551.0,return,13732.4104996,0.0,lctrl,88.0,0.0,False,120.0,0.0,202954.858591,2711930.23342,2710694.2075,2.0
15,79.5681063123,79.5681063123,1995.39355519,1995.39355519,,1.0,0.0,0.0,601.0,555.0,lctrl,1346.02806016,0.0,return,88.0,0.0,True,120.0,0.0,202954.858591,2739660.43301,2738453.50498,2.0
16,78.7518573551,78.7518573551,1969.78734714,1969.78734714,,1.0,0.0,0.0,672.0,626.0,return,1167.34139259,0.0,lctrl,88.0,0.0,False,120.0,0.0,202954.858591,3046162.7134,3044921.81913,2.0
17,78.5815602837,78.5815602837,1965.5399593,1965.5399593,,0.0,1.0,0.0,704.0,658.0,return,1378.36967725,5.0,return,88.0,0.0,True,120.0,0.0,202954.858591,3184493.71451,3183207.24262,2.0
18,78.4507042254,78.4507042254,1962.18361463,1962.18361463,,1.0,0.0,0.0,709.0,663.0,lctrl,1331.95980431,0.0,return,88.0,0.0,True,120.0,0.0,202954.858591,3201923.86378,3200647.37923,2.0
19,78.561549101,78.561549101,2007.95354231,2007.95354231,,0.0,1.0,0.0,722.0,676.0,lctrl,704.160125693,5.0,lctrl,88.0,0.0,False,120.0,0.0,202954.858591,3287094.46574,3285806.21576,2.0
20,78.7680209699,78.7680209699,2023.24592875,2023.24592875,,1.0,0.0,0.0,762.0,716.0,lctrl,901.790110965,0.0,return,88.0,0.0,True,120.0,0.0,202954.858591,3489045.96633,3487810.89205,2.0
21,78.3147459727,78.3147459727,1975.38356772,1975.38356772,,0.0,1.0,0.0,806.0,760.0,lctrl,632.679481205,10.0,lctrl,88.0,0.0,False,120.0,0.0,202954.858591,3631057.0139,3629680.84612,2.0
22,77.6510832383,77.6510832383,1886.66705306,1886.66705306,,1.0,0.0,0.0,876.0,830.0,return,634.19105118,0.0,lctrl,88.0,0.0,False,120.0,0.0,202954.858591,3838668.56061,3837461.6221,2.0
23,77.7528089888,77.7528089888,1869.22023105,1869.22023105,,0.0,1.0,0.0,889.0,843.0,return,681.439932574,5.0,return,88.0,0.0,True,120.0,0.0,202954.858591,3873908.81052,3872621.24006,2.0
24,77.7777777778,77.7777777778,1867.74337731,1867.74337731,,0.0,1.0,0.0,890.0,844.0,lctrl,553.343554718,10.0,lctrl,88.0,0.0,False,120.0,0.0,202954.858591,3876628.83828,3875294.08772,2.0
25,77.8501628664,77.8501628664,1826.68009412,1826.68009412,,0.0,1.0,0.0,920.0,874.0,lctrl,443.611017647,5.0,lctrl,88.0,0.0,False,120.0,0.0,202954.858591,3957049.43995,3955796.74161,2.0
26,77.8856526429,77.8856526429,1818.85102291,1818.85102291,,1.0,0.0,0.0,926.0,880.0,return,487.291387584,0.0,lctrl,88.0,0.0,False,120.0,0.0,202954.858591,3972749.5422,3971548.49383,2.0
27,77.9569892473,77.9569892473,1814.61983695,1814.61983695,,0.0,1.0,0.0,929.0,883.0,lctrl,493.123357311,5.0,lctrl,88.0,0.0,False,120.0,0.0,202954.858591,3980279.59534,3978996.53653,2.0
28,78.0952380952,78.0952380952,1793.75082472,1793.75082472,,0.0,1.0,0.0,944.0,898.0,lctrl,484.278517753,0.0,lctrl,88.0,0.0,False,120.0,0.0,202954.858591,4017759.88843,4016523.30458,2.0
29,78.1970649895,78.1970649895,1781.10542396,1781.10542396,,0.0,1.0,0.0,953.0,907.0,return,503.763862238,10.0,return,88.0,0.0,True,120.0,0.0,202954.858591,4040860.06668,4039555.19488,2.0
0,76.9230769231,76.9230769231,900.067026459,900.067026459,,0.0,1.0,0.0,64.0,18.0,lctrl,1167.62770981,0.0,lctrl,88.0,0.0,False,152.0,0.0,202954.858591,277522.031037,276288.956267,3.0
1,76.1194029851,76.1194029851,893.871832709,893.871832709,,1.0,0.0,0.0,66.0,20.0,return,705.50700941,0.0,lctrl,88.0,0.0,False,152.0,0.0,202954.858591,283272.079093,282065.232773,3.0
2,79.2079207921,79.2079207921,930.588256394,930.588256394,,0.0,1.0,0.0,100.0,54.0,return,1482.72181507,0.0,return,88.0,0.0,True,152.0,0.0,202954.858591,408173.054197,406895.229834,3.0
3,80.4733727811,80.4733727811,1256.13540664,1256.13540664,,0.0,1.0,0.0,168.0,122.0,lctrl,1174.83086114,10.0,lctrl,88.0,0.0,False,152.0,0.0,202954.858591,676805.114658,675426.944396,3.0
4,80.8139534884,80.8139534884,1257.58674375,1257.58674375,,0.0,1.0,0.0,171.0,125.0,return,1220.61247408,10.0,return,88.0,0.0,True,152.0,0.0,202954.858591,686775.181443,685466.886579,3.0
5,80.310880829,80.310880829,1225.40427227,1225.40427227,,1.0,0.0,0.0,192.0,146.0,lctrl,983.249272855,5.0,return,88.0,0.0,True,152.0,0.0,202954.858591,749315.675563,747994.143358,3.0
6,81.6143497758,81.6143497758,1336.3262165,1336.3262165,,1.0,0.0,0.0,222.0,176.0,return,1117.91476455,5.0,lctrl,88.0,0.0,False,152.0,0.0,202954.858591,900986.814059,899735.834346,3.0
7,82.2878228782,82.2878228782,1511.6356168,1511.6356168,,1.0,0.0,0.0,270.0,224.0,return,1192.58147853,0.0,lctrl,88.0,0.0,False,152.0,0.0,202954.858591,1147348.64125,1146076.57837,3.0
8,81.6438356164,81.6438356164,1752.65495381,1752.65495381,,0.0,1.0,0.0,364.0,318.0,return,978.580623401,10.0,return,88.0,0.0,True,152.0,0.0,202954.858591,1606652.06735,1605318.20845,3.0
9,81.6711590296,81.6711590296,1739.3671834,1739.3671834,,0.0,1.0,0.0,370.0,324.0,lctrl,1294.21999113,10.0,lctrl,88.0,0.0,False,152.0,0.0,202954.858591,1623912.18189,1622541.55392,3.0
10,81.7708333333,81.7708333333,1728.97720272,1728.97720272,,0.0,1.0,0.0,383.0,337.0,return,1291.22072471,10.0,return,88.0,0.0,True,152.0,0.0,202954.858591,1668402.52684,1667101.43956,3.0
11,80.8612440191,80.8612440191,1795.92890262,1795.92890262,,0.0,1.0,0.0,417.0,371.0,lctrl,1201.21471093,10.0,lctrl,88.0,0.0,False,152.0,0.0,202954.858591,1855393.88789,1854018.32477,3.0
12,80.7424593968,80.7424593968,1801.85188948,1801.85188948,,1.0,0.0,0.0,430.0,384.0,return,804.049177761,0.0,lctrl,88.0,0.0,False,152.0,0.0,202954.858591,1907614.29842,1906377.83915,3.0
13,80.7619047619,80.7619047619,1962.45428155,1962.45428155,,0.0,1.0,0.0,524.0,478.0,lctrl,2257.70262115,5.0,lctrl,88.0,0.0,False,152.0,0.0,202954.858591,2385217.80488,2383890.77975,3.0
14,80.6818181818,80.6818181818,1956.98700373,1956.98700373,,1.0,0.0,0.0,527.0,481.0,lctrl,935.500481188,5.0,return,88.0,0.0,True,152.0,0.0,202954.858591,2395507.88365,2394226.53104,3.0
15,80.6331471136,80.6331471136,1982.54240717,1982.54240717,,0.0,1.0,0.0,536.0,490.0,lctrl,1948.41538445,10.0,lctrl,88.0,0.0,False,152.0,0.0,202954.858591,2444078.24432,2442698.45974,3.0
16,80.5807622505,80.5807622505,2004.30078251,2004.30078251,,0.0,1.0,0.0,550.0,504.0,lctrl,1288.49236676,5.0,lctrl,88.0,0.0,False,152.0,0.0,202954.858591,2532928.91614,2531600.34408,3.0
17,78.8553259141,78.8553259141,1975.02996321,1975.02996321,,0.0,1.0,0.0,628.0,582.0,lctrl,943.956054897,10.0,lctrl,88.0,0.0,False,152.0,0.0,202954.858591,2834341.13287,2833036.08563,3.0
18,78.4256559767,78.4256559767,1974.03907088,1974.03907088,,1.0,0.0,0.0,685.0,639.0,lctrl,2122.20394675,0.0,return,88.0,0.0,True,152.0,0.0,202954.858591,3099503.09689,3098296.51015,3.0
19,78.6723163842,78.6723163842,1963.86771946,1963.86771946,,0.0,1.0,0.0,707.0,661.0,lctrl,2378.14327122,5.0,lctrl,88.0,0.0,False,152.0,0.0,202954.858591,3194253.79071,3192927.80921,3.0
20,78.5613540197,78.5613540197,1963.07250576,1963.07250576,,1.0,0.0,0.0,708.0,662.0,return,1400.06120676,0.0,lctrl,88.0,0.0,False,152.0,0.0,202954.858591,3198543.82697,3197334.98673,3.0
21,78.6096256684,78.6096256684,2014.11838209,2014.11838209,,1.0,0.0,0.0,747.0,701.0,lctrl,567.216731135,0.0,return,88.0,0.0,True,152.0,0.0,202954.858591,3422325.46938,3421092.20738,3.0
22,78.2019704433,78.2019704433,1967.95206653,1967.95206653,,0.0,1.0,0.0,811.0,765.0,return,574.401725989,5.0,return,88.0,0.0,True,152.0,0.0,202954.858591,3644827.11815,3643544.74126,3.0
23,78.0339805825,78.0339805825,1949.3997243,1949.3997243,,1.0,0.0,0.0,823.0,777.0,lctrl,959.687586335,0.0,return,88.0,0.0,True,152.0,0.0,202954.858591,3676337.35714,3675136.09138,3.0
24,77.6456599287,77.6456599287,1927.99342404,1927.99342404,,1.0,0.0,0.0,840.0,794.0,lctrl,564.647803905,0.0,return,88.0,0.0,True,152.0,0.0,202954.858591,3725507.71401,3724232.04114,3.0
25,77.6722090261,77.6722090261,1926.65206887,1926.65206887,,0.0,1.0,0.0,841.0,795.0,return,798.572371696,5.0,return,88.0,0.0,True,152.0,0.0,202954.858591,3728097.73226,3726775.9101,3.0
26,77.7517564403,77.7517564403,1915.06711982,1915.06711982,,0.0,1.0,0.0,853.0,807.0,return,1235.60114077,10.0,return,88.0,0.0,True,152.0,0.0,202954.858591,3773388.06619,3772015.38959,3.0
27,78.0021253985,78.0021253985,1799.37624044,1799.37624044,,0.0,1.0,0.0,940.0,894.0,lctrl,376.511196391,5.0,lctrl,88.0,0.0,False,152.0,0.0,202954.858591,4008099.81826,4006779.33965,3.0
28,78.1183932347,78.1183932347,1792.50188251,1792.50188251,,0.0,1.0,0.0,945.0,899.0,return,612.251496474,10.0,return,88.0,0.0,True,152.0,0.0,202954.858591,4020279.89898,4018947.10508,3.0
29,78.1281790437,78.1281790437,1741.30791646,1741.30791646,,0.0,1.0,0.0,982.0,936.0,return,480.29083811,5.0,return,88.0,0.0,True,152.0,0.0,202954.858591,4110930.57145,4109649.83137,3.0
0,79.674796748,79.674796748,950.388326402,950.388326402,,0.0,1.0,0.0,122.0,76.0,lctrl,885.219773776,10.0,lctrl,88.0,0.0,False,224.0,0.0,202954.858591,475913.580285,474542.532091,4.0
1,80.303030303,80.303030303,940.198063359,940.198063359,,1.0,0.0,0.0,131.0,85.0,lctrl,566.697279104,5.0,return,88.0,0.0,True,224.0,0.0,202954.858591,501423.771416,500101.728985,4.0
2,80.1369863014,80.1369863014,940.965295765,940.965295765,,1.0,0.0,0.0,145.0,99.0,lctrl,581.780595516,0.0,return,88.0,0.0,True,224.0,0.0,202954.858591,542464.090864,541261.20204,4.0
3,81.2834224599,81.2834224599,1232.34495818,1232.34495818,,0.0,1.0,0.0,186.0,140.0,lctrl,1255.63564049,10.0,lctrl,88.0,0.0,False,224.0,0.0,202954.858591,730955.533425,729619.048524,4.0
