,acc,accuracy,average_response_time,avg_rt,bg,correct,correct_keyboard_response,count_exp,count_keyboard_response,count_sequence,response_keyboard_response,response_time_keyboard_response,soa,t1first_resp,t1lum,t1ori,t1right,t2lum,t2ori,time_exp,time_keyboard_response,time_sequence,condition
39,67.9566563467,67.9566563467,626.065768772,626.065768772,,1.0,0.0,0.0,645.0,599.0,return,630.453632702,5.0,lctrl,88.0,0.0,False,88.0,0.0,361183.991125,2064663.13785,2063404.69341,1.0
40,68.4444444444,68.4444444444,626.465286111,626.465286111,,1.0,1.0,0.0,674.0,628.0,return,540.364846294,0.0,return,88.0,0.0,True,88.0,0.0,361183.991125,2158984.21208,2157748.36113,1.0
41,68.6217008798,68.6217008798,624.940058747,624.940058747,,1.0,1.0,0.0,681.0,635.0,return,551.990878119,-10.0,return,88.0,0.0,True,88.0,0.0,361183.991125,2176404.40335,2175099.76934,1.0
42,68.567251462,68.567251462,625.317057608,625.317057608,,0.0,1.0,0.0,683.0,637.0,return,831.863150331,0.0,return,88.0,0.0,True,88.0,0.0,361183.991125,2181444.46177,2180244.19858,1.0
43,68.5714285714,68.5714285714,628.247368623,628.247368623,,1.0,1.0,0.0,699.0,653.0,return,182.747934921,-10.0,return,88.0,0.0,True,88.0,0.0,361183.991125,2232645.04264,2231274.9046,1.0
44,68.3660130719,68.3660130719,618.589487414,618.589487414,,1.0,0.0,0.0,764.0,718.0,return,2502.98274615,0.0,lctrl,88.0,0.0,False,88.0,0.0,361183.991125,2402466.94569,2401192.96495,1.0
45,68.4485006519,68.4485006519,620.269507674,620.269507674,,0.0,1.0,0.0,766.0,720.0,return,1704.83961741,5.0,return,88.0,0.0,True,88.0,0.0,361183.991125,2409777.02792,2408520.99528,1.0
46,68.8144329897,68.8144329897,624.538170942,624.538170942,,0.0,1.0,0.0,775.0,729.0,return,174.258821763,10.0,return,88.0,0.0,True,88.0,0.0,361183.991125,2438307.34159,2436968.93426,1.0
47,68.6777920411,68.6777920411,623.604640801,623.604640801,,0.0,0.0,0.0,778.0,732.0,return,512.091407213,0.0,lctrl,88.0,0.0,False,88.0,0.0,361183.991125,2445017.41485,2443785.24484,1.0
48,68.8378033206,68.8378033206,621.803055151,621.803055151,,1.0,1.0,0.0,782.0,736.0,return,255.880911831,-10.0,return,88.0,0.0,True,88.0,0.0,361183.991125,2454497.52839,2453121.11731,1.0
49,68.9001264223,68.9001264223,620.061805148,620.061805148,,0.0,1.0,0.0,790.0,744.0,return,407.448242726,10.0,return,88.0,0.0,True,88.0,0.0,361183.991125,2473937.74022,2472560.32467,1.0
50,69.4409937888,69.4409937888,620.330125201,620.330125201,,1.0,1.0,0.0,804.0,758.0,lctrl,270.297559014,-10.0,lctrl,88.0,0.0,False,88.0,0.0,361183.991125,2525498.33503,2524128.12019,1.0
51,69.8547215496,69.8547215496,619.83459146,619.83459146,,1.0,1.0,0.0,825.0,779.0,return,243.129351895,-10.0,return,88.0,0.0,True,88.0,0.0,361183.991125,2579828.92918,2578495.6609,1.0
52,69.2743764172,69.2743764172,608.125628282,608.125628282,,0.0,1.0,0.0,881.0,835.0,lctrl,569.956980298,0.0,lctrl,88.0,0.0,False,88.0,0.0,361183.991125,2724500.56304,2723261.67495,1.0
53,69.2567567568,69.2567567568,607.289808803,607.289808803,,0.0,1.0,0.0,887.0,841.0,lctrl,539.632571865,10.0,lctrl,88.0,0.0,False,88.0,0.0,361183.991125,2739370.72124,2738037.88125,1.0
54,69.010989011,69.010989011,603.356729218,603.356729218,,1.0,0.0,0.0,909.0,863.0,lctrl,686.285642582,5.0,return,88.0,0.0,True,88.0,0.0,361183.991125,2801591.42867,2800308.71899,1.0
55,69.0631808279,69.0631808279,604.813121324,604.813121324,,0.0,1.0,0.0,917.0,871.0,lctrl,575.77455304,10.0,lctrl,88.0,0.0,False,88.0,0.0,361183.991125,2823781.67015,2822445.17396,1.0
56,69.3218514532,69.3218514532,602.202659462,602.202659462,,0.0,1.0,0.0,928.0,882.0,return,353.15293165,0.0,return,88.0,0.0,True,88.0,0.0,361183.991125,2850371.98242,2849092.31496,1.0
57,69.0700104493,69.0700104493,606.619014853,606.619014853,,1.0,0.0,0.0,956.0,910.0,return,577.327644491,0.0,lctrl,88.0,0.0,False,88.0,0.0,361183.991125,2938362.9588,2937131.41641,1.0
58,69.0946930281,69.0946930281,606.254781615,606.254781615,,0.0,1.0,0.0,960.0,914.0,lctrl,323.026415418,0.0,lctrl,88.0,0.0,False,88.0,0.0,361183.991125,2948513.07222,2947307.099,1.0
59,69.2230070636,69.2230070636,609.992750425,609.992750425,,1.0,1.0,0.0,990.0,944.0,return,653.264701866,-5.0,return,88.0,0.0,True,88.0,0.0,361183.991125,3029453.98766,3028130.42593,1.0
0,66.1016949153,66.1016949153,570.047249025,570.047249025,,1.0,0.0,0.0,58.0,12.0,lctrl,541.215385221,5.0,return,88.0,0.0,True,120.0,0.0,361183.991125,392594.307984,391335.062469,2.0
1,63.6363636364,63.6363636364,546.088095214,546.088095214,,0.0,1.0,0.0,65.0,19.0,lctrl,108.793345202,10.0,lctrl,88.0,0.0,False,120.0,0.0,361183.991125,409194.531046,407823.165128,2.0
2,63.8888888889,63.8888888889,529.387251014,529.387251014,,1.0,0.0,0.0,71.0,25.0,lctrl,288.553714568,0.0,return,88.0,0.0,True,120.0,0.0,361183.991125,422814.647328,421542.741769,2.0
3,68.5082872928,68.5082872928,591.681522052,591.681522052,,1.0,0.0,0.0,180.0,134.0,lctrl,1256.06328153,5.0,return,88.0,0.0,True,120.0,0.0,361183.991125,715347.964106,714019.712338,2.0
4,68.4210526316,68.4210526316,623.728880619,623.728880619,,0.0,1.0,0.0,246.0,200.0,lctrl,914.087647423,0.0,lctrl,88.0,0.0,False,120.0,0.0,361183.991125,896920.018921,895712.906732,2.0
5,68.6868686869,68.6868686869,639.816815169,639.816815169,,0.0,1.0,0.0,395.0,349.0,lctrl,520.600445083,0.0,lctrl,88.0,0.0,False,120.0,0.0,361183.991125,1328844.88331,1327636.67034,2.0
6,69.0307328605,69.0307328605,630.713755577,630.713755577,,1.0,0.0,0.0,422.0,376.0,lctrl,640.484136807,10.0,return,88.0,0.0,True,120.0,0.0,361183.991125,1424195.95145,1422892.38005,2.0
7,69.8412698413,69.8412698413,631.268020786,631.268020786,,0.0,1.0,0.0,440.0,394.0,lctrl,1877.47334756,5.0,lctrl,88.0,0.0,False,120.0,0.0,361183.991125,1470206.48048,1468884.04754,2.0
8,70.2991452991,70.2991452991,629.322324591,629.322324591,,0.0,1.0,0.0,467.0,421.0,lctrl,397.768984674,5.0,lctrl,88.0,0.0,False,120.0,0.0,361183.991125,1548357.35321,1547074.58672,2.0
9,71.0,71.0,620.280945069,620.280945069,,0.0,1.0,0.0,499.0,453.0,return,209.351444822,5.0,return,88.0,0.0,True,120.0,0.0,361183.991125,1659328.58807,1658073.27838,2.0
10,70.6114398422,70.6114398422,618.020563965,618.020563965,,1.0,0.0,0.0,506.0,460.0,return,976.986184904,5.0,lctrl,88.0,0.0,False,120.0,0.0,361183.991125,1675408.77229,1674153.18009,2.0
11,70.5996131528,70.5996131528,618.640339491,618.640339491,,1.0,0.0,0.0,516.0,470.0,return,568.367939712,5.0,lctrl,88.0,0.0,False,120.0,0.0,361183.991125,1702249.08199,1700960.55399,2.0
12,70.5103969754,70.5103969754,629.419053827,629.419053827,,1.0,0.0,0.0,528.0,482.0,lctrl,901.586569213,0.0,return,88.0,0.0,True,120.0,0.0,361183.991125,1738859.49353,1737656.40986,2.0
13,70.3773584906,70.3773584906,629.10230536,629.10230536,,1.0,0.0,0.0,529.0,483.0,lctrl,461.542366198,0.0,return,88.0,0.0,True,120.0,0.0,361183.991125,1741699.51149,1740463.95741,2.0
14,68.7609075044,68.7609075044,633.888185347,633.888185347,,1.0,0.0,0.0,572.0,526.0,return,1988.70270267,10.0,lctrl,88.0,0.0,False,120.0,0.0,361183.991125,1869570.96237,1868263.30621,2.0
15,68.0272108844,68.0272108844,632.352890767,632.352890767,,1.0,0.0,0.0,587.0,541.0,lctrl,327.843769729,0.0,return,88.0,0.0,True,120.0,0.0,361183.991125,1909871.41685,1908662.30027,2.0
16,67.9738562092,67.9738562092,630.976197656,630.976197656,,0.0,1.0,0.0,611.0,565.0,return,300.335536227,10.0,return,88.0,0.0,True,120.0,0.0,361183.991125,1978842.17996,1977462.28805,2.0
17,68.0194805195,68.0194805195,633.535880888,633.535880888,,0.0,1.0,0.0,615.0,569.0,return,454.082817645,10.0,return,88.0,0.0,True,120.0,0.0,361183.991125,1990752.31076,1989422.10624,2.0
18,68.0379746835,68.0379746835,630.879014685,630.879014685,,1.0,0.0,0.0,631.0,585.0,return,357.169780461,0.0,lctrl,88.0,0.0,False,120.0,0.0,361183.991125,2031152.7776,2029949.01711,2.0
19,68.2242990654,68.2242990654,626.894734371,626.894734371,,0.0,1.0,0.0,641.0,595.0,return,464.662336311,5.0,return,88.0,0.0,True,120.0,0.0,361183.991125,2054813.04289,2053532.73603,2.0
20,68.2563338301,68.2563338301,626.894568365,626.894568365,,0.0,1.0,0.0,670.0,624.0,lctrl,564.59039371,0.0,lctrl,88.0,0.0,False,120.0,0.0,361183.991125,2148784.09064,2147580.49533,2.0
21,68.5878962536,68.5878962536,629.740095164,629.740095164,,0.0,1.0,0.0,693.0,647.0,return,193.228509276,5.0,return,88.0,0.0,True,120.0,0.0,361183.991125,2211354.78909,2210034.89832,2.0
22,68.5264663805,68.5264663805,628.884706869,628.884706869,,0.0,1.0,0.0,698.0,652.0,return,496.781041959,10.0,return,88.0,0.0,True,120.0,0.0,361183.991125,2230075.00273,2228771.05784,2.0
23,69.5331695332,69.5331695332,620.04193075,620.04193075,,0.0,1.0,0.0,813.0,767.0,lctrl,393.813471541,10.0,lctrl,88.0,0.0,False,120.0,0.0,361183.991125,2548638.58379,2547303.65719,2.0
24,69.621749409,69.621749409,618.889085257,618.889085257,,0.0,1.0,0.0,845.0,799.0,lctrl,1164.03501929,10.0,lctrl,88.0,0.0,False,120.0,0.0,361183.991125,2629979.493,2628678.7154,2.0
25,69.330199765,69.330199765,617.892340307,617.892340307,,1.0,0.0,0.0,850.0,804.0,lctrl,231.535268462,0.0,return,88.0,0.0,True,120.0,0.0,361183.991125,2652159.74828,2650926.55771,2.0
26,69.0032858708,69.0032858708,603.654959648,603.654959648,,0.0,1.0,0.0,912.0,866.0,return,390.057340655,10.0,return,88.0,0.0,True,120.0,0.0,361183.991125,2809951.52173,2808621.07129,2.0
27,69.222462203,69.222462203,602.817055431,602.817055431,,0.0,1.0,0.0,925.0,879.0,lctrl,303.330766866,0.0,lctrl,88.0,0.0,False,120.0,0.0,361183.991125,2843221.903,2841948.89742,2.0
28,69.1578947368,69.1578947368,604.406652411,604.406652411,,0.0,1.0,0.0,949.0,903.0,lctrl,319.748958076,5.0,lctrl,88.0,0.0,False,120.0,0.0,361183.991125,2918212.72303,2916931.46556,2.0
29,69.1511387164,69.1511387164,606.050983204,606.050983204,,0.0,1.0,0.0,965.0,919.0,lctrl,520.764583535,10.0,lctrl,88.0,0.0,False,120.0,0.0,361183.991125,2961003.203,2959667.35504,2.0
0,65.3846153846,65.3846153846,572.290945136,572.290945136,,0.0,1.0,0.0,51.0,5.0,return,605.629198886,10.0,return,88.0,0.0,True,152.0,0.0,361183.991125,374834.084289,373455.940259,3.0
1,64.0,64.0,536.282689394,536.282689394,,1.0,0.0,0.0,74.0,28.0,return,668.39429936,5.0,lctrl,88.0,0.0,False,152.0,0.0,361183.991125,430514.736073,429230.150357,3.0
2,65.306122449,65.306122449,519.108323194,519.108323194,,1.0,0.0,0.0,97.0,51.0,lctrl,273.030442617,5.0,return,88.0,0.0,True,152.0,0.0,361183.991125,491845.426574,490557.507069,3.0
3,69.8979591837,69.8979591837,601.379372934,601.379372934,,0.0,1.0,0.0,195.0,149.0,lctrl,1951.15660779,10.0,lctrl,88.0,0.0,False,152.0,0.0,361183.991125,755468.431407,754130.554761,3.0
4,69.7115384615,69.7115384615,598.575770481,598.575770481,,1.0,0.0,0.0,207.0,161.0,lctrl,550.450699085,0.0,return,88.0,0.0,True,152.0,0.0,361183.991125,788788.796752,787554.984801,3.0
5,68.5344827586,68.5344827586,611.787196364,611.787196364,,1.0,0.0,0.0,231.0,185.0,lctrl,739.023695585,0.0,return,88.0,0.0,True,152.0,0.0,361183.991125,853479.534798,852249.529371,3.0
6,68.4426229508,68.4426229508,618.313531197,618.313531197,,1.0,0.0,0.0,243.0,197.0,lctrl,766.333233592,5.0,return,88.0,0.0,True,152.0,0.0,361183.991125,886139.896459,884849.725011,3.0
7,68.7272727273,68.7272727273,613.311968813,613.311968813,,0.0,1.0,0.0,274.0,228.0,lctrl,622.508207405,0.0,lctrl,88.0,0.0,False,152.0,0.0,361183.991125,967490.824769,966288.242314,3.0
8,68.8811188811,68.8811188811,614.212482631,614.212482631,,0.0,1.0,0.0,285.0,239.0,return,751.901721703,10.0,return,88.0,0.0,True,152.0,0.0,361183.991125,996401.155363,995072.096606,3.0
9,67.5925925926,67.5925925926,622.359603058,622.359603058,,1.0,0.0,0.0,323.0,277.0,lctrl,447.210289823,10.0,return,88.0,0.0,True,152.0,0.0,361183.991125,1118272.51691,1116894.95608,3.0
10,67.8571428571,67.8571428571,618.193055392,618.193055392,,0.0,1.0,0.0,335.0,289.0,lctrl,532.547122689,10.0,lctrl,88.0,0.0,False,152.0,0.0,361183.991125,1148042.85763,1146734.44821,3.0
11,68.6111111111,68.6111111111,630.386714733,630.386714733,,0.0,1.0,0.0,359.0,313.0,lctrl,1202.71716448,5.0,lctrl,88.0,0.0,False,152.0,0.0,361183.991125,1230283.79033,1228958.06707,3.0
12,68.6015831135,68.6015831135,638.220447536,638.220447536,,0.0,1.0,0.0,378.0,332.0,lctrl,523.574298145,5.0,lctrl,88.0,0.0,False,152.0,0.0,361183.991125,1283834.3878,1282581.48245,3.0
13,68.7022900763,68.7022900763,638.919855949,638.919855949,,1.0,0.0,0.0,392.0,346.0,return,330.786568856,0.0,lctrl,88.0,0.0,False,152.0,0.0,361183.991125,1321034.79298,1319829.08095,3.0
14,68.6075949367,68.6075949367,640.118628765,640.118628765,,0.0,1.0,0.0,394.0,348.0,lctrl,1348.64472103,0.0,lctrl,88.0,0.0,False,152.0,0.0,361183.991125,1325584.84224,1324380.79739,3.0
15,68.5929648241,68.5929648241,639.058286276,639.058286276,,1.0,0.0,0.0,397.0,351.0,lctrl,283.841846755,10.0,return,88.0,0.0,True,152.0,0.0,361183.991125,1362505.26417,1361132.32648,3.0
16,69.1211401425,69.1211401425,630.971170716,630.971170716,,0.0,1.0,0.0,420.0,374.0,lctrl,566.587902318,5.0,lctrl,88.0,0.0,False,152.0,0.0,361183.991125,1419125.90846,1417875.83588,3.0
17,70.5394190871,70.5394190871,622.419605334,622.419605334,,1.0,0.0,0.0,481.0,435.0,lctrl,413.050314775,0.0,return,88.0,0.0,True,152.0,0.0,361183.991125,1581757.72895,1580554.64104,3.0
18,70.0554528651,70.0554528651,633.946277429,633.946277429,,0.0,1.0,0.0,540.0,494.0,return,464.841125685,10.0,return,88.0,0.0,True,152.0,0.0,361183.991125,1773359.87147,1771984.11625,3.0
19,68.5664939551,68.5664939551,632.160383479,632.160383479,,1.0,0.0,0.0,578.0,532.0,lctrl,488.357667764,5.0,return,88.0,0.0,True,152.0,0.0,361183.991125,1885711.14321,1884423.28999,3.0
20,68.0814940577,68.0814940577,632.104030697,632.104030697,,0.0,1.0,0.0,588.0,542.0,lctrl,485.774309585,10.0,lctrl,88.0,0.0,False,152.0,0.0,361183.991125,1912241.44164,1910902.48686,3.0
21,68.16,68.16,632.899445234,632.899445234,,0.0,1.0,0.0,624.0,578.0,lctrl,863.572146016,5.0,lctrl,88.0,0.0,False,152.0,0.0,361183.991125,2013582.56464,2012293.93649,3.0
22,68.1614349776,68.1614349776,627.143509281,627.143509281,,1.0,0.0,0.0,668.0,622.0,lctrl,306.702442774,0.0,return,88.0,0.0,True,152.0,0.0,361183.991125,2144114.03532,2142836.41649,3.0
23,68.4499314129,68.4499314129,622.70677352,622.70677352,,1.0,0.0,0.0,728.0,682.0,lctrl,187.190864176,0.0,return,88.0,0.0,True,152.0,0.0,361183.991125,2304575.84033,2303370.8304,3.0
24,68.3492496589,68.3492496589,622.004621058,622.004621058,,1.0,0.0,0.0,732.0,686.0,lctrl,790.957474358,5.0,return,88.0,0.0,True,152.0,0.0,361183.991125,2313955.95841,2312706.61003,3.0
25,68.4768211921,68.4768211921,616.26264989,616.26264989,,0.0,1.0,0.0,754.0,708.0,lctrl,189.570541929,10.0,lctrl,88.0,0.0,False,152.0,0.0,361183.991125,2376916.65154,2375585.8035,3.0
26,68.8295165394,68.8295165394,621.09303067,621.09303067,,1.0,0.0,0.0,785.0,739.0,return,515.730726468,0.0,lctrl,88.0,0.0,False,152.0,0.0,361183.991125,2461517.6147,2460312.42145,3.0
27,69.1729323308,69.1729323308,623.266431607,623.266431607,,0.0,1.0,0.0,797.0,751.0,return,482.657638807,5.0,return,88.0,0.0,True,152.0,0.0,361183.991125,2509238.14499,2507912.46834,3.0
28,69.2393736018,69.2393736018,606.471938655,606.471938655,,0.0,1.0,0.0,893.0,847.0,lctrl,597.287914473,0.0,lctrl,88.0,0.0,False,152.0,0.0,361183.991125,2753960.88314,2752757.43233,3.0
29,69.0170940171,69.0170940171,601.496889875,601.496889875,,0.0,1.0,0.0,935.0,889.0,lctrl,728.811087397,10.0,lctrl,88.0,0.0,False,152.0,0.0,361183.991125,2867292.16603,2865956.44919,3.0
0,64.7727272727,64.7727272727,531.512873165,531.512873165,,1.0,0.0,0.0,87.0,41.0,return,593.672052352,10.0,lctrl,88.0,0.0,False,224.0,0.0,361183.991125,462925.106223,461590.088207,4.0
1,65.0,65.0,516.105287949,516.105287949,,0.0,1.0,0.0,99.0,53.0,lctrl,372.931991291,10.0,lctrl,88.0,0.0,False,224.0,0.0,361183.991125,496425.492667,495093.595292,4.0
2,65.3846153846,65.3846153846,522.150828144,522.150828144,,0.0,1.0,0.0,103.0,57.0,lctrl,542.692373884,5.0,lctrl,88.0,0.0,False,224.0,0.0,361183.991125,506855.59681,505606.178269,4.0
3,66.0869565217,66.0869565217,531.038855641,531.038855641,,1.0,0.0,0.0,114.0,68.0,return,502.065362162,0.0,lctrl,88.0,0.0,False,224.0,0.0,361183.991125,535535.932291,534261.087841,4.0
4,66.9064748201,66.9064748201,535.956676581,535.956676581,,1.0,0.0,0.0,138.0,92.0,lctrl,362.685029118,0.0,return,88.0,0.0,True,224.0,0.0,361183.991125,596986.630563,595756.462289,4.0
5,68.778280543,68.778280543,609.239970405,609.239970405,,1.0,0.0,0.0,220.0,174.0,lctrl,401.686367585,0.0,return,88.0,0.0,True,224.0,0.0,361183.991125,824929.210587,823650.233058,4.0
6,69.0647482014,69.0647482014,615.53966432,615.53966432,,0.0,1.0,0.0,277.0,231.0,return,656.360460527,10.0,return,88.0,0.0,True,224.0,0.0,361183.991125,975960.912771,974585.028357,4.0
